kto_canonical_key,busan_canonical_key,dist_m,sim,title_kto,title_busan,category_busan,ct_kto
KorService2:1304515:ko,FoodService:1455:ko,165,0,좌천동 가구거리,오륙도낙지 범일본점,food,38
KorService2:2626043:ko,FoodService:1595:ko,165,0,그랜드애플,아오모리,food,39
KorService2:2663379:ko,FoodService:2340:ko,165,0,해운대센텀호텔,스시시안,food,32
KorService2:2705418:ko,FoodService:1481:ko,165,0,해운대 영무파라드호텔,버거인뉴욕,food,32
KorService2:2865236:ko,FoodService:1273:ko,165,0,희와제과,동백아가씨1961 서면점,food,39
KorService2:2869113:ko,FoodService:1453:ko,165,0,배종관동래삼계탕,소문난원조조방낙지본점,food,39
KorService2:2870277:ko,AttractionService:2188:ko,165,0,공원칼국수,"유엔평화기념관(한,영,중간,중번,일)",attraction,39
KorService2:132805:ko,FoodService:1839:ko,166,0,물꽁식당,동화반점,food,39
KorService2:1942233:ko,FoodService:1838:ko,166,0,대각사(부산),그리다부부,food,12
KorService2:2381567:ko,FoodService:1576:ko,166,0,문탠로드,거북선횟집,food,28
KorService2:132572:ko,FoodService:1621:ko,167,0,부산 중앙시장,원조할매낙지,food,38
KorService2:2554068:ko,AttractionService:1881:ko,167,0.043,부산영화체험박물관,"부산근현대역사관 본관(한,영,중간,중번,일)",attraction,12
KorService2:2818890:ko,FoodService:1481:ko,167,0,그랜드 조선 부산,버거인뉴욕,food,32
KorService2:3421909:ko,FoodService:2349:ko,167,0,그런고로,야스마루 닌니쿠,food,12
KorService2:3452166:ko,FoodService:1621:ko,167,0,커넥트현대,원조할매낙지,food,12
KorService2:985921:ko,FoodService:1239:ko,168,0,미술의거리,부산족발,food,12
KorService2:1942348:ko,AttractionService:2284:ko,168,0,관수옥과 초량왜관 터,"모퉁이극장(한,영,중간,중번,일)",attraction,12
KorService2:2509838:ko,FoodService:103:ko,168,0,지엔비호텔(GNB호텔),거인통닭,food,32
KorService2:2617724:ko,FoodService:1600:ko,168,0,마린시티,하레마,food,12
KorService2:2617724:ko,FoodService:1851:ko,168,0,마린시티,하레마,food,12
KorService2:2870354:ko,FoodService:1487:ko,168,0,스완양분식,산동완탕교자관,food,39
KorService2:2870354:ko,FoodService:1557:ko,168,0,스완양분식,산동완탕교자관,food,39
KorService2:3335951:ko,FoodService:1639:ko,168,0,레이저태그스포츠 광안점,톤쇼우,food,28
KorService2:3336600:ko,FoodService:2342:ko,168,0,고래서이뻐,쿠지라멘,food,38
KorService2:3443614:ko,FoodService:1505:ko,168,0,원시학,타이가 텐푸라,food,39
KorService2:132574:ko,FoodService:1242:ko,169,0,광복 지하도상가,물레방아 즉석구이,food,38
KorService2:1018702:ko,FoodService:1451:ko,169,0,국제시장 먹자골목,원조 바다집,food,12
KorService2:2696456:ko,FoodService:112:ko,169,0,브로시스 호텔,부산명물횟집,food,32
KorService2:2785970:ko,FoodService:1553:ko,169,0,장씨해녀집,무진장횟집,food,39
KorService2:2785970:ko,FoodService:1806:ko,169,0,장씨해녀집,무진장횟집 기장점,food,39
KorService2:2869896:ko,FoodService:1578:ko,169,0,엣지993,규우정,food,39
KorService2:3452166:ko,FoodService:92:ko,169,0,커넥트현대,원조할매집,food,12
KorService2:3470441:ko,AttractionService:286:ko,169,0.059,그랩 디 오션 송도,"송도해수욕장(한,영,중간,중번,일)",attraction,32
KorService2:127925:ko,FoodService:1580:ko,170,0,광안리해변 테마거리,뉼리,food,12
KorService2:127925:ko,FoodService:1826:ko,170,0.182,광안리해변 테마거리,뉼리 광안리점,food,12
KorService2:767084:ko,FoodService:2340:ko,170,0,신세계백화점 센텀시티점,스시시안,food,38
KorService2:851832:ko,FoodService:1498:ko,170,0,신센,동경밥상,food,39
KorService2:851832:ko,FoodService:1558:ko,170,0,신센,동경밥상,food,39
KorService2:1013694:ko,FoodService:1451:ko,170,0,만물의거리,원조 바다집,food,38
KorService2:1310148:ko,FoodService:1586:ko,170,0,예이제 한정식,남풍,food,39
KorService2:1310148:ko,FoodService:1592:ko,170,0,예이제 한정식,사까에,food,39
KorService2:2663379:ko,FoodService:1561:ko,170,0,해운대센텀호텔,스시시안,food,32
KorService2:2868507:ko,FoodService:1827:ko,170,0,남천다옴,다이도코로 광안리본점,food,39
KorService2:2870703:ko,AttractionService:1866:ko,170,0.091,초량온당,"오초량(한,영,중간,중번,일)",attraction,39
KorService2:3452014:ko,FoodService:928:ko,170,0,부산 카페 라운지,북경,food,39
KorService2:3511011:ko,AttractionService:365:ko,170,0,주식회사아래모래,감천문화마을,attraction,38
KorService2:132576:ko,AttractionService:2491:ko,171,0,신동아 수산물시장,"남포, 광복지하도상가",attraction,38
KorService2:1019616:ko,FoodService:1561:ko,171,0,센텀시티 아이스링크,스시시안,food,28
KorService2:1805792:ko,FoodService:1805:ko,171,0,해동횟집,대성칼치찌개구이,food,39
KorService2:2572851:ko,FoodService:1244:ko,171,0,모닝듀 게스트 하우스(모닝듀),고민끝에여기,food,32
KorService2:2696456:ko,FoodService:1612:ko,171,0,브로시스 호텔,부산명물횟집,food,32
KorService2:2696456:ko,FoodService:1613:ko,171,0,브로시스 호텔,비엔씨,food,32
KorService2:2778487:ko,FoodService:1481:ko,171,0,금수복국 해운대본점,버거인뉴욕,food,39
KorService2:3081825:ko,FoodService:1251:ko,171,0,아트모이지,톤쇼우 광안점,food,39
KorService2:686419:ko,FoodService:1613:ko,172,0,할매가야밀면,비엔씨,food,39
KorService2:1805656:ko,FoodService:1534:ko,172,0,일번지자갈치산곰장어,부다면옥,food,39
KorService2:1805656:ko,FoodService:1550:ko,172,0,일번지자갈치산곰장어,부다면옥,food,39
KorService2:2668119:ko,FoodService:1136:ko,172,0,재기돼지국밥,함흥보쌈사계절냉면,food,39
KorService2:2670566:ko,FoodService:1520:ko,172,0,스시몬,동래할매파전,food,39
KorService2:2865975:ko,FoodService:1275:ko,172,0,스페이스앤무드,장어촌,food,39
KorService2:2925797:ko,FoodService:166:ko,172,0,엘시티 레지던스,예이제,food,32
KorService2:128810:ko,AttractionService:2121:ko,173,0,동백공원,"누리마루 APEC하우스 (한,영,중간,중번,일)",attraction,12
KorService2:1957694:ko,FoodService:1231:ko,173,0,용두산 자갈치 관광특구,어가초밥,food,12
KorService2:2670566:ko,FoodService:1607:ko,173,0,스시몬,동래할매파전,food,39
KorService2:2763856:ko,FoodService:2330:ko,173,0,놀이마루,바오하우스,food,14
KorService2:2788406:ko,FoodService:2366:ko,173,0,자매국밥,조이풀조이풀(골드핀치by조이풀조이풀),food,39
KorService2:2816102:ko,FoodService:1828:ko,173,0,그레이193호텔,더스모코,food,32
KorService2:2834026:ko,FoodService:1534:ko,173,0,갤러리이알디 부산,부다면옥,food,14
KorService2:2834026:ko,FoodService:1550:ko,173,0,갤러리이알디 부산,부다면옥,food,14
KorService2:2836450:ko,AttractionService:2284:ko,173,0,이재모피자 본점,"모퉁이극장(한,영,중간,중번,일)",attraction,39
KorService2:3532572:ko,FoodService:1587:ko,173,0,송정담다펜션,랩24바이쿠무다,food,32
KorService2:3532572:ko,FoodService:1842:ko,173,0,송정담다펜션,랩24 바이 쿠무다,food,32
KorService2:132190:ko,FoodService:1231:ko,174,0,부산 자갈치시장,어가초밥,food,38
KorService2:2496023:ko,AttractionService:421:ko,174,0,키자니아 부산,"영화의 전당(한,영,중간,중번,일)",attraction,12
KorService2:2789488:ko,FoodService:2337:ko,174,0,미포정거장,선창횟집,food,28
KorService2:2905141:ko,FoodService:1619:ko,174,0,할매집,신흥관,food,39
KorService2:3027700:ko,FoodService:2337:ko,174,0,청사포 기찻길,선창횟집,food,12
KorService2:135827:ko,FoodService:1569:ko,175,0,동백섬횟집,음주양식당오스테리아어부,food,39
KorService2:1805792:ko,FoodService:2379:ko,175,0,해동횟집,대성갈치찌개구이,food,39
KorService2:1942233:ko,FoodService:1237:ko,175,0.083,대각사(부산),삼송초밥 부산남포본점,food,12
KorService2:2558735:ko,FoodService:1501:ko,175,0,부산국제공연예술제,스시심 타카이,food,15
KorService2:2617724:ko,AttractionService:361:ko,175,0,마린시티,영화의 거리,attraction,12
KorService2:2785956:ko,AttractionService:266:ko,175,0,초량밀면,"구 백제병원 (한,영,중간,중번,일)",attraction,39
KorService2:2832671:ko,AttractionService:266:ko,175,0,신발원,"구 백제병원 (한,영,중간,중번,일)",attraction,39
KorService2:2869405:ko,FoodService:242:ko,175,0,영동밀면&돼지국밥,신발원,food,39
KorService2:3083767:ko,AttractionService:550:ko,175,0.056,부산근현대역사관 본관,"부산타워(한,영,중간,중번,일)",attraction,14
KorService2:3511057:ko,FoodService:1825:ko,175,0,주식회사뷰티홀릭,골목포차,food,12
KorService2:851832:ko,FoodService:1248:ko,176,0,신센,지에이비148,food,39
KorService2:1889060:ko,FoodService:1231:ko,176,0,다이나믹한 부산의 매력을 만나다,어가초밥,food,25
KorService2:1942566:ko,FoodService:242:ko,176,0,이바구길을 걷다,신발원,food,25
KorService2:2381567:ko,FoodService:2337:ko,176,0,문탠로드,선창횟집,food,28
KorService2:2554068:ko,AttractionService:1444:ko,176,0.043,부산영화체험박물관,"부산근현대역사관 별관(한,영,중간,중번,일)",attraction,12
KorService2:403957:ko,FoodService:1467:ko,177,0,성일집,바우노바,food,39
KorService2:403957:ko,FoodService:1840:ko,177,0,성일집,연경재,food,39
KorService2:1013112:ko,FoodService:2340:ko,177,0,광주요,스시시안,food,38
KorService2:1942566:ko,FoodService:1617:ko,177,0,이바구길을 걷다,신발원,food,25
KorService2:2867734:ko,FoodService:1839:ko,177,0,한우뭉치,동화반점,food,39
KorService2:2869405:ko,FoodService:1617:ko,177,0,영동밀면&돼지국밥,신발원,food,39
KorService2:2925797:ko,FoodService:201:ko,177,0,엘시티 레지던스,평안도족발,food,32
KorService2:3081825:ko,FoodService:1639:ko,177,0,아트모이지,톤쇼우,food,39
KorService2:133314:ko,FoodService:94:ko,178,0,팔미초밥,가야할매밀면,food,39
KorService2:133525:ko,FoodService:1239:ko,178,0,18번완당집,부산족발,food,39
KorService2:135827:ko,FoodService:1490:ko,178,0,동백섬횟집,음주양식당 오스테리아 어부,food,39
KorService2:849929:ko,FoodService:936:ko,178,0,가야할매 밀면,팔미초밥,food,39
KorService2:2756696:ko,AttractionService:457:ko,178,0.9,화명수목원,"화명수목원(한,영,중간,중번,일)",attraction,12
KorService2:2778487:ko,FoodService:201:ko,178,0,금수복국 해운대본점,평안도족발,food,39
KorService2:2789451:ko,FoodService:235:ko,178,0,깃발집 국수전골,내당,food,39
KorService2:2822910:ko,FoodService:242:ko,178,0,창비부산,신발원,food,14
KorService2:142978:ko,FoodService:1560:ko,179,0,리베로호텔,쇼진,food,32
KorService2:142978:ko,FoodService:1847:ko,179,0,리베로호텔,쇼진,food,32
KorService2:851989:ko,FoodService:2339:ko,179,0,할매복국,수블,food,39
KorService2:1942239:ko,FoodService:1475:ko,179,0,초량교회,명란브랜드연구소,food,12
KorService2:2626043:ko,FoodService:1561:ko,179,0,그랜드애플,스시시안,food,39
KorService2:2822910:ko,FoodService:1617:ko,179,0,창비부산,신발원,food,14
KorService2:2841481:ko,FoodService:1606:ko,179,0,공극샌드커피,기장곰장어,food,39
KorService2:3555363:ko,FoodService:1545:ko,179,0,옥토버페스타 인 광안리,은해갈치,food,15
KorService2:130752:ko,FoodService:1507:ko,180,0,부산광역시립 시민도서관,삼성밀면,food,14
KorService2:686419:ko,AttractionService:2143:ko,180,0,할매가야밀면,"패스파인더 남포점(한,영,중간,중번,일)",attraction,39
KorService2:1013709:ko,AttractionService:2143:ko,180,0,아리랑거리,"패스파인더 남포점(한,영,중간,중번,일)",attraction,38
KorService2:1942233:ko,AttractionService:368:ko,180,0,대각사(부산),"용두산공원(한,영,중간,중번,일)",attraction,12
KorService2:1942557:ko,AttractionService:368:ko,180,0.1,용두산을 올라 부산포를 보다,"용두산공원(한,영,중간,중번,일)",attraction,25
KorService2:1942557:ko,FoodService:1531:ko,180,0,용두산을 올라 부산포를 보다,할매집회국수,food,25
KorService2:2760773:ko,AttractionService:2753:ko,180,0,해운대기와집대구탕,지그재그아트센터,attraction,39
KorService2:2836450:ko,AttractionService:2143:ko,180,0,이재모피자 본점,"패스파인더 남포점(한,영,중간,중번,일)",attraction,39
KorService2:2858936:ko,AttractionService:2753:ko,180,0,해운대하얀오징어집,지그재그아트센터,attraction,39
KorService2:3555363:ko,FoodService:1585:ko,180,0,옥토버페스타 인 광안리,칠성횟집,food,15
KorService2:851104:ko,FoodService:1814:ko,181,0,정림전통한정식,신가네 호떡 김밥 떡볶이,food,39
KorService2:985921:ko,FoodService:1451:ko,181,0,미술의거리,원조 바다집,food,12
KorService2:3083428:ko,FoodService:1490:ko,181,0,제이비디자인호텔,음주양식당 오스테리아 어부,food,32
KorService2:134718:ko,FoodService:1555:ko,182,0,원조소문난산곰장어,미미루,food,39
KorService2:849929:ko,FoodService:928:ko,182,0,가야할매 밀면,북경,food,39
KorService2:1855868:ko,FoodService:1538:ko,182,0,부전돼지국밥,맹여사육전육회,food,39
KorService2:1942348:ko,AttractionService:2143:ko,182,0,관수옥과 초량왜관 터,"패스파인더 남포점(한,영,중간,중번,일)",attraction,12
KorService2:2613988:ko,FoodService:1549:ko,182,0,팝콘 호스텔 해운대점,거대숯불구이,food,32
KorService2:2699332:ko,FoodService:1828:ko,182,0,더웨이브,더스모코,food,32
KorService2:2778487:ko,FoodService:1626:ko,182,0.125,금수복국 해운대본점,해운대소문난암소갈비집,food,39
KorService2:2778487:ko,FoodService:2370:ko,182,0.154,금수복국 해운대본점,해운대암소갈비집,food,39
KorService2:3064821:ko,FoodService:107:ko,182,0,자갈치 크루즈,김해식당,food,12
KorService2:3083428:ko,FoodService:1569:ko,182,0,제이비디자인호텔,음주양식당오스테리아어부,food,32
KorService2:3083767:ko,AttractionService:367:ko,182,0.048,부산근현대역사관 본관,부산영화체험박물관/씨네뮤지엄,attraction,14
KorService2:686419:ko,FoodService:2347:ko,183,0,할매가야밀면,동삼정,food,39
KorService2:985921:ko,FoodService:1613:ko,183,0,미술의거리,비엔씨,food,12
KorService2:1942233:ko,FoodService:1613:ko,183,0,대각사(부산),비엔씨,food,12
KorService2:2708667:ko,FoodService:1537:ko,183,0,호텔포레 프리미어 남포,돌솥밥집,food,32
KorService2:2760773:ko,FoodService:1597:ko,183,0,해운대기와집대구탕,차오란,food,39
KorService2:2858936:ko,FoodService:1597:ko,183,0,해운대하얀오징어집,차오란,food,39
KorService2:3555363:ko,AttractionService:2166:ko,183,0.111,옥토버페스타 인 광안리,"광안리 골방(한,영,중간,중번,일)",attraction,15
KorService2:134718:ko,FoodService:1265:ko,184,0,원조소문난산곰장어,미미루,food,39
KorService2:1805861:ko,FoodService:1845:ko,184,0,속시원한 대구탕,비비비당,food,39
KorService2:2613988:ko,FoodService:141:ko,184,0,팝콘 호스텔 해운대점,거대갈비,food,32
KorService2:2755676:ko,AttractionService:314:ko,184,0,구포 어린이교통공원,부산솔로몬로파크,attraction,12
KorService2:2789488:ko,FoodService:1576:ko,184,0,미포정거장,거북선횟집,food,28
KorService2:3027700:ko,FoodService:1576:ko,184,0,청사포 기찻길,거북선횟집,food,12
KorService2:133525:ko,FoodService:1247:ko,185,0,18번완당집,남포삼계탕,food,39
KorService2:1942576:ko,FoodService:107:ko,185,0,국제시장을 기웃거리다,김해식당,food,25
KorService2:2905141:ko,FoodService:201:ko,185,0,할매집,평안도족발,food,39
KorService2:3083767:ko,FoodService:1227:ko,185,0,부산근현대역사관 본관,화국반점,food,14
KorService2:3470765:ko,FoodService:1526:ko,185,0,브라운도트 호텔 사상르네시떼,이가네칼국수,food,32
KorService2:686419:ko,AttractionService:2284:ko,186,0,할매가야밀면,"모퉁이극장(한,영,중간,중번,일)",attraction,39
KorService2:2782626:ko,FoodService:1248:ko,186,0,삼익비치수변공원,지에이비148,food,12
KorService2:2785956:ko,FoodService:1260:ko,186,0.2,초량밀면,초량통닭,food,39
KorService2:2804372:ko,AttractionService:2138:ko,186,0.043,하운드호텔 부산역점,"부산 워케이션 거점센터(한,영,중간,중번,일)",attraction,32
KorService2:2952019:ko,FoodService:1590:ko,186,0,소공간,모리,food,39
KorService2:2952019:ko,FoodService:1844:ko,186,0,소공간,모리,food,39
KorService2:126108:ko,FoodService:1534:ko,187,0,해운대온천센터,부다면옥,food,12
KorService2:126108:ko,FoodService:1550:ko,187,0,해운대온천센터,부다면옥,food,12
KorService2:132576:ko,FoodService:1612:ko,187,0,신동아 수산물시장,부산명물횟집,food,38
KorService2:298111:ko,AttractionService:2202:ko,187,0,금수사(부산),"이바구캠프(한,영,중간,중번,일)",attraction,12
KorService2:1013461:ko,AttractionService:272:ko,187,0,아이하시 (수제젓가락공예),보수동책방골목,attraction,38
KorService2:2663616:ko,FoodService:1546:ko,187,0,캔버스 블랙,동백섬횟집,food,32
KorService2:2836450:ko,AttractionService:550:ko,187,0,이재모피자 본점,"부산타워(한,영,중간,중번,일)",attraction,39
KorService2:3533143:ko,AttractionService:508:ko,187,0.125,읽다부산,부산커피박물관,attraction,32
KorService2:3555363:ko,FoodService:214:ko,187,0.154,옥토버페스타 인 광안리,광안리신라횟집,food,15
KorService2:132187:ko,FoodService:1231:ko,188,0,남포동 지하도상가,어가초밥,food,38
KorService2:1013694:ko,FoodService:1239:ko,188,0,만물의거리,부산족발,food,38
KorService2:1013694:ko,FoodService:1247:ko,188,0,만물의거리,남포삼계탕,food,38
KorService2:1019616:ko,FoodService:2340:ko,188,0,센텀시티 아이스링크,스시시안,food,28
KorService2:2613988:ko,FoodService:1481:ko,188,0,팝콘 호스텔 해운대점,버거인뉴욕,food,32
KorService2:2753006:ko,FoodService:1441:ko,188,0,어느멋진날,미청식당,food,39
KorService2:2836450:ko,FoodService:2347:ko,188,0,이재모피자 본점,동삼정,food,39
KorService2:2852289:ko,FoodService:1577:ko,188,0,해운대해물칼국수,고스락,food,39
KorService2:3064821:ko,FoodService:2345:ko,188,0,자갈치 크루즈,1969부원동칼국수 부산본점,food,12
KorService2:132191:ko,FoodService:1570:ko,189,0,국제시장,이재모피자,food,38
KorService2:1277679:ko,FoodService:124:ko,189,0,부산타워,이재모피자 본점,food,12
KorService2:2605959:ko,AttractionService:2121:ko,189,0,"열정, 젊음, 시원함이 있는 밤바다 여행","누리마루 APEC하우스 (한,영,중간,중번,일)",attraction,25
KorService2:2708705:ko,FoodService:1534:ko,189,0,라비드아틀란호텔2,부다면옥,food,32
KorService2:2708705:ko,FoodService:1550:ko,189,0,라비드아틀란호텔2,부다면옥,food,32
KorService2:2754601:ko,FoodService:1546:ko,189,0,더펫텔프리미엄스위트,동백섬횟집,food,32
KorService2:2784363:ko,FoodService:1618:ko,189,0,부산근현대역사관 별관,신창국밥,food,14
KorService2:2852289:ko,FoodService:174:ko,189,0,해운대해물칼국수,웨이브온커피,food,39
KorService2:2991028:ko,FoodService:1226:ko,189,0,광안리 해양레포츠센터,난파센,food,28
KorService2:3081825:ko,FoodService:1545:ko,189,0,아트모이지,은해갈치,food,39
KorService2:3559571:ko,FoodService:124:ko,189,0,부산중구반려동물축제,이재모피자 본점,food,15
KorService2:132499:ko,FoodService:1255:ko,190,0,부산 자유도매시장,동촌황정순수육전골,food,38
KorService2:403929:ko,FoodService:1474:ko,190,0,토비코,부산대 포맨티코 본점,food,39
KorService2:843489:ko,FoodService:1588:ko,190,0,클라우드32,르도헤,food,39
KorService2:843489:ko,FoodService:1843:ko,190,0,클라우드32,르도헤,food,39
KorService2:1942239:ko,AttractionService:2079:ko,190,0,초량교회,"이바구길 사진관(한,영,중간,중번,일)",attraction,12
KorService2:2610457:ko,FoodService:107:ko,190,0,부산의 가을은 영화로 들썩인다,김해식당,food,25
KorService2:2613988:ko,FoodService:166:ko,190,0,팝콘 호스텔 해운대점,예이제,food,32
KorService2:2663616:ko,FoodService:154:ko,190,0,캔버스 블랙,동백섬횟집,food,32
KorService2:2760773:ko,FoodService:2339:ko,190,0,해운대기와집대구탕,수블,food,39
KorService2:2825115:ko,FoodService:1593:ko,190,0,요트탈래,셔블,food,28
KorService2:2858936:ko,FoodService:2339:ko,190,0,해운대하얀오징어집,수블,food,39
KorService2:2868507:ko,FoodService:1824:ko,190,0,남천다옴,611WoodFire,food,39
KorService2:2872610:ko,FoodService:1448:ko,190,0,월화횟집,칠암사계,food,39
KorService2:132191:ko,FoodService:124:ko,191,0,국제시장,이재모피자 본점,food,38
KorService2:132191:ko,FoodService:1537:ko,191,0,국제시장,돌솥밥집,food,38
KorService2:1013709:ko,FoodService:1618:ko,191,0,아리랑거리,신창국밥,food,38
KorService2:1277679:ko,FoodService:1570:ko,191,0,부산타워,이재모피자,food,12
KorService2:2610457:ko,FoodService:1239:ko,191,0.071,부산의 가을은 영화로 들썩인다,부산족발,food,25
KorService2:2708705:ko,FoodService:1598:ko,191,0,라비드아틀란호텔2,팔레드신,food,32
KorService2:2858955:ko,FoodService:1849:ko,191,0,하진이네,우봉 샤브 청사포점,food,39
KorService2:3016434:ko,FoodService:1552:ko,191,0,블루스토리 호텔,영남돼지,food,32
KorService2:3559571:ko,FoodService:1570:ko,191,0,부산중구반려동물축제,이재모피자,food,15
KorService2:1013721:ko,FoodService:1451:ko,192,0,조명의거리,원조 바다집,food,38
KorService2:2670566:ko,FoodService:1266:ko,192,0,스시몬,밀보스79,food,39
KorService2:2708667:ko,FoodService:1612:ko,192,0,호텔포레 프리미어 남포,부산명물횟집,food,32
KorService2:2754601:ko,FoodService:154:ko,192,0,더펫텔프리미엄스위트,동백섬횟집,food,32
KorService2:2783308:ko,FoodService:1827:ko,192,0,서프마린,다이도코로 광안리본점,food,28
KorService2:2904908:ko,FoodService:1479:ko,192,0,거대곰탕,우봉,food,39
KorService2:2905141:ko,FoodService:1534:ko,192,0,할매집,부다면옥,food,39
KorService2:2905141:ko,FoodService:1550:ko,192,0,할매집,부다면옥,food,39
KorService2:3335951:ko,FoodService:1478:ko,192,0,레이저태그스포츠 광안점,우토피아,food,28
KorService2:3528964:ko,FoodService:1474:ko,192,0.045,2025 부산세일페스타 부대앞으로,부산대 포맨티코 본점,food,15
KorService2:3555363:ko,FoodService:1580:ko,192,0,옥토버페스타 인 광안리,뉼리,food,15
KorService2:3555363:ko,FoodService:1826:ko,192,0.167,옥토버페스타 인 광안리,뉼리 광안리점,food,15
KorService2:985921:ko,FoodService:1618:ko,193,0,미술의거리,신창국밥,food,12
KorService2:1018702:ko,FoodService:1527:ko,193,0,국제시장 먹자골목,이가네떡볶이,food,12
KorService2:1942233:ko,FoodService:1537:ko,193,0,대각사(부산),돌솥밥집,food,12
KorService2:2622984:ko,FoodService:1485:ko,193,0,캔버스,부우사안,food,32
KorService2:2622984:ko,FoodService:1556:ko,193,0,캔버스,부우사안,food,32
KorService2:2818890:ko,FoodService:1586:ko,193,0,그랜드 조선 부산,남풍,food,32
KorService2:2818890:ko,FoodService:1592:ko,193,0,그랜드 조선 부산,사까에,food,32
KorService2:2858955:ko,FoodService:2384:ko,193,0,하진이네,우봉샤브,food,39
KorService2:3422647:ko,FoodService:1519:ko,193,0,게임 체험 팝업 전시 ‘Game-Playground’,할매재첩국부산본점,food,15
KorService2:3532667:ko,FoodService:1563:ko,193,0,민락스테이,야키토리해공,food,32
KorService2:133313:ko,FoodService:1531:ko,194,0,부산명물횟집,할매집회국수,food,39
KorService2:2558735:ko,FoodService:1474:ko,194,0.067,부산국제공연예술제,부산대 포맨티코 본점,food,15
KorService2:2736088:ko,FoodService:1590:ko,194,0,시그니엘 부산,모리,food,32
KorService2:2736088:ko,FoodService:1844:ko,194,0,시그니엘 부산,모리,food,32
KorService2:2784363:ko,AttractionService:550:ko,194,0.056,부산근현대역사관 별관,"부산타워(한,영,중간,중번,일)",attraction,14
KorService2:2788406:ko,FoodService:1834:ko,194,0,자매국밥,아웃트로 바이 비토,food,39
KorService2:2891814:ko,FoodService:154:ko,194,0,류센소 본점,동백섬횟집,food,39
KorService2:3532667:ko,FoodService:2362:ko,194,0,민락스테이,야키토리 해공,food,32
KorService2:142861:ko,FoodService:234:ko,195,0,라메르호텔,석화한정식,food,32
KorService2:142861:ko,FoodService:1255:ko,195,0,라메르호텔,동촌황정순수육전골,food,32
KorService2:1013709:ko,AttractionService:2284:ko,195,0,아리랑거리,"모퉁이극장(한,영,중간,중번,일)",attraction,38
KorService2:2610457:ko,FoodService:1537:ko,195,0,부산의 가을은 영화로 들썩인다,돌솥밥집,food,25
KorService2:2708667:ko,FoodService:112:ko,195,0,호텔포레 프리미어 남포,부산명물횟집,food,32
KorService2:2861189:ko,FoodService:1569:ko,195,0,부우사안,음주양식당오스테리아어부,food,39
KorService2:2865384:ko,FoodService:1507:ko,195,0,아시오,삼성밀면,food,39
KorService2:2891814:ko,FoodService:1552:ko,195,0,류센소 본점,영남돼지,food,39
KorService2:2952936:ko,FoodService:1537:ko,195,0,카페제노아,돌솥밥집,food,39
KorService2:132576:ko,FoodService:112:ko,196,0,신동아 수산물시장,부산명물횟집,food,38
KorService2:133313:ko,FoodService:1247:ko,196,0,부산명물횟집,남포삼계탕,food,39
KorService2:142998:ko,FoodService:87:ko,196,0,롯데호텔 부산,사미헌,food,32
KorService2:2731553:ko,FoodService:1505:ko,196,0,펠릭스바이STX,타이가 텐푸라,food,32
KorService2:2808104:ko,FoodService:1606:ko,196,0,송정해녀집,기장곰장어,food,39
KorService2:2859188:ko,FoodService:1578:ko,196,0,키친동백,규우정,food,39
KorService2:2860868:ko,FoodService:1448:ko,196,0.083,기장붕장어축제in칠암,칠암사계,food,15
KorService2:2868448:ko,FoodService:1243:ko,196,0,타타에스프레소바,양귀빈 식당 3호점,food,39
KorService2:2872199:ko,AttractionService:278:ko,196,0,남파랑길(부산),오륙도,attraction,28
KorService2:2952019:ko,FoodService:1626:ko,196,0,소공간,해운대소문난암소갈비집,food,39
KorService2:3018117:ko,AttractionService:1653:ko,196,0,전포커피축제,"서면미술관(한,영,중간,중번,일)",attraction,15
KorService2:850217:ko,FoodService:1447:ko,197,0,다원,커피스가모 인 서면,food,39
KorService2:1918263:ko,AttractionService:2274:ko,197,0,누리마루 APEC하우스,"동백섬(한,영,중간,중번,일)",attraction,14
KorService2:2554068:ko,FoodService:1245:ko,197,0,부산영화체험박물관,명송초밥,food,12
KorService2:2610457:ko,FoodService:1613:ko,197,0,부산의 가을은 영화로 들썩인다,비엔씨,food,25
KorService2:2670566:ko,FoodService:1453:ko,197,0,스시몬,소문난원조조방낙지본점,food,39
KorService2:2784330:ko,FoodService:2339:ko,197,0,미포항,수블,food,12
KorService2:2836431:ko,FoodService:1503:ko,197,0,노티스,중앙모밀,food,39
KorService2:2838820:ko,FoodService:1270:ko,197,0,주문진 막국수,초록담미역국,food,39
KorService2:2891814:ko,FoodService:1546:ko,197,0,류센소 본점,동백섬횟집,food,39
KorService2:132187:ko,FoodService:1237:ko,198,0.067,남포동 지하도상가,삼송초밥 부산남포본점,food,38
KorService2:133839:ko,FoodService:1275:ko,198,0,롯데호텔부산 무궁화,장어촌,food,39
KorService2:851286:ko,FoodService:1481:ko,198,0,상국이네,버거인뉴욕,food,39
KorService2:2858974:ko,FoodService:1560:ko,198,0,타이가텐푸라,쇼진,food,39
KorService2:2858974:ko,FoodService:1847:ko,198,0,타이가텐푸라,쇼진,food,39
KorService2:2861189:ko,FoodService:1490:ko,198,0,부우사안,음주양식당 오스테리아 어부,food,39
KorService2:3081825:ko,FoodService:1580:ko,198,0,아트모이지,뉼리,food,39
KorService2:3081825:ko,FoodService:1826:ko,198,0,아트모이지,뉼리 광안리점,food,39
KorService2:3533138:ko,FoodService:214:ko,198,0,샌드스테이,광안리신라횟집,food,32
KorService2:133525:ko,FoodService:1231:ko,199,0,18번완당집,어가초밥,food,39
