canonical_id,canonical_key,status,category,source_service,lang_count,member_count,languages,kto_merges,title_ko,address,district,latitude,longitude,image_url,venue,event_period_raw
busan-A-00173,AttractionService:2143:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"패스파인더 남포점(한,영,중간,중번,일)",부산광역시 중구 광복중앙로 13 4층,중구,35.100525,129.03075,https://www.visitbusan.net/uploadImgs/files/cntnts/20241024144324691_ttiel,,
busan-A-00174,AttractionService:2145:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"도모헌(한,영,중간,중번,일)",부산광역시 수영구 황령산로7번길 60,수영구,35.147057,129.10724,https://www.visitbusan.net/uploadImgs/files/cntnts/20241025105526827_ttiel,,
busan-A-00175,AttractionService:2153:ko,same_place,attraction,AttractionService,5,6,ko|en|ja|zhs|zht,KorService2:130774:ko,"동삼동패총전시관(한,영,중간,중번,일)",부산광역시 영도구 태종로 729,영도구,35.07119,129.07968,https://www.visitbusan.net/uploadImgs/files/cntnts/20241029182913498_ttiel,,
busan-A-00176,AttractionService:2155:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"부산시민공원 역사문화관(한,영,중간,중번,일)",부산광역시 부산진구 시민공원로 73,부산진구,35.168602,129.05751,https://www.visitbusan.net/uploadImgs/files/cntnts/20241031151344958_ttiel,,
busan-A-00177,AttractionService:2157:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"다대포 바다누리길(한,영,중간,중번,일)",부산광역시 사하구 다대동 468-6 (다대포 바다누리길 광장),사하구,35.046967,128.96936,https://www.visitbusan.net/uploadImgs/files/cntnts/20241031180127634_ttiel,,
busan-A-00178,AttractionService:2166:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"광안리 골방(한,영,중간,중번,일)",부산광역시 수영구 민락본동로19번길 59 지하1층,수영구,35.157566,129.12578,https://www.visitbusan.net/uploadImgs/files/cntnts/20241108142157400_ttiel,,
busan-A-00179,AttractionService:2172:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"오시리아 해안 산책로(한,영,중간,중번,일)",부산광역시 기장군 기장읍 시랑리 62-22,기장군,35.198395,129.22993,https://www.visitbusan.net/uploadImgs/files/cntnts/20241107133504063_ttiel,,
busan-A-00180,AttractionService:2173:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"홍티아트센터(한,영,중간,중번,일)",부산 사하구 다산로 106번길 6 홍티아트센터,사하구,35.05365,128.95828,https://www.visitbusan.net/uploadImgs/files/cntnts/20241107142452622_ttiel,,
busan-A-00181,AttractionService:2186:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"일광 광산마을(한,영,중간,중번,일)",부산광역시 기장군 일광읍 원리 663-7,기장군,35.30874,129.22404,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112125514341_ttiel,,
busan-A-00182,AttractionService:2187:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"부산항 제 1부두(한,영,중간,중번,일)",부산광역시 중구 중앙동 4가 15-33,중구,35.10498,129.04028,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112141808956_ttiel,,
busan-A-00183,AttractionService:2188:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"유엔평화기념관(한,영,중간,중번,일)",부산광역시 남구 홍곡로320번길 106,남구,35.127697,129.09593,https://www.visitbusan.net/uploadImgs/files/cntnts/20241112150316938_ttiel,,
busan-A-00184,AttractionService:2189:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"명지 철새 탐조대(한,영,중간,중번,일)",부산 강서구 명지오션시티1로 284,강서구,35.084156,128.91174,https://www.visitbusan.net/uploadImgs/files/cntnts/20241113145816999_ttiel,,
busan-A-00185,AttractionService:2191:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"포디움다이브엠(한,영,중간,중번,일)",부산광역시 수영구 광남로 96,수영구,35.148014,129.11356,https://www.visitbusan.net/uploadImgs/files/cntnts/20241126144851008_ttiel,,
busan-A-00186,AttractionService:2200:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"갤러리 수정(한,영,중간,중번,일)",부산광역시 동구 수정공원남로 28 (수정아파트 4동 A408호),동구,35.12573,129.04266,https://www.visitbusan.net/uploadImgs/files/cntnts/20241202143950023_ttiel,,
busan-A-00187,AttractionService:2202:ko,same_place,attraction,AttractionService,5,6,ko|en|ja|zhs|zht,KorService2:2607423:ko,"이바구캠프(한,영,중간,중번,일)",부산광역시 동구 망양로525번길 22,중구,35.119175,129.0283,https://www.visitbusan.net/uploadImgs/files/cntnts/20241202150020813_ttiel,,
busan-A-00188,AttractionService:2204:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"디오티미술관(한,영,중간,중번,일)",부산광역시 금정구 금샘로 35,금정구,35.228886,129.07677,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206140233984_ttiel,,
busan-A-00189,AttractionService:2206:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"오륜대 순교자 성지(한,영,중간,중번,일)",부산광역시 금정구 오륜대로 106-1,금정구,35.24589,129.10143,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206151830093_ttiel,,
busan-A-00190,AttractionService:2210:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"갤러리 플레이리스트(한,영,중간,중번,일)",부산광역시 중구 대청로138번길 3 1층(용두산공원 공영주차장 주차),중구,35.102535,129.03517,https://www.visitbusan.net/uploadImgs/files/cntnts/20241206181644634_ttiel,,
busan-A-00191,AttractionService:2218:ko,same_place,attraction,AttractionService,5,6,ko|en|ja|zhs|zht,KorService2:3017347:ko,"영도해돋이전망대 (한,영,중간,중번,일)",부산광역시 영도구 해돋이3길 410-1,영도구,35.08908,129.05594,https://www.visitbusan.net/uploadImgs/files/cntnts/20241219102705213_ttiel,,
busan-A-00192,AttractionService:2220:ko,same_place,attraction,AttractionService,5,6,ko|en|ja|zhs|zht,KorService2:2775559:ko,"해광사(한,영,중간,중번,일)",부산광역시 기장군 기장읍 기장해안로 340,기장군,35.205593,129.22546,https://www.visitbusan.net/uploadImgs/files/cntnts/20241224115942076_ttiel,,
busan-A-00193,AttractionService:2229:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"륜 빌리지 (한,영,중간,중번,일)",부산광역시 금정구 오륜대로 262 륜 빌리지 Ryun Village,금정구,35.24763,129.11644,https://www.visitbusan.net/uploadImgs/files/cntnts/20250102170659652_ttiel,,
busan-A-00194,AttractionService:2237:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"내원정사(한,영,중간,중번,일)",부산광역시 서구 엄광산로40번길 80,서구,35.126575,129.01202,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110143214904_ttiel,,
busan-A-00195,AttractionService:2239:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"홍법사(한,영,중간,중번,일)",부산광역시 금정구 두구로33번길 202 홍법사,금정구,35.30383,129.11041,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110145605040_ttiel,,
busan-A-00196,AttractionService:2240:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"부산어린이대공원 치유의숲(한,영,중간,중번,일)",부산광역시 부산진구 새싹로 295,부산진구,35.185402,129.04234,https://www.visitbusan.net/uploadImgs/files/cntnts/20250110150900359_ttiel,,
busan-A-00197,AttractionService:2274:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"동백섬(한,영,중간,중번,일)",부산광역시 해운대구 우동 710-1,해운대구,35.15397,129.1523,https://www.visitbusan.net/uploadImgs/files/cntnts/20250207152914813_ttiel,,
busan-A-00198,AttractionService:2275:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"중사도(한,영,중간,중번,일)",부산광역시 강서구 식만동,중구,35.20947,128.91457,https://www.visitbusan.net/uploadImgs/files/cntnts/20250207155656641_ttiel,,
busan-A-00199,AttractionService:2284:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"모퉁이극장(한,영,중간,중번,일)",부산광역시 중구 광복중앙로 13 3층,중구,35.1006,129.0309,https://www.visitbusan.net/uploadImgs/files/cntnts/20250212112901695_ttiel,,
busan-A-00200,AttractionService:2288:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"영주맨션(한,영,중간,중번,일)","부산광역시 중구 영초길 51 9-다, 지하5호",중구,35.113503,129.03278,https://www.visitbusan.net/uploadImgs/files/cntnts/20250214183306081_ttiel,,
busan-A-00201,AttractionService:2299:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"황령산레포츠공원(한,영,중간,중번,일)",부산광역시 부산진구 진남로328번길 99,부산진구,35.15709,129.07631,https://www.visitbusan.net/uploadImgs/files/cntnts/20250306115823313_ttiel,,
busan-A-00202,AttractionService:2314:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"범어사 성보박물관(한,영,중간,중번,일)",부산광역시 금정구 범어사로 296,금정구,35.278435,129.0744,https://www.visitbusan.net/uploadImgs/files/cntnts/20250317141712864_ttiel,,
busan-A-00203,AttractionService:2408:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,대룡마을,부산광역시 기장군 장안읍 대룡1길 17,기장군,35.370792,129.2628,https://www.visitbusan.net/uploadImgs/files/cntnts/20250620121122146_ttiel,,
busan-A-00204,AttractionService:2491:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,"남포, 광복지하도상가",남포지하도상가: 부산광역시 중구 구덕로 지하44 (남포동5가) 광복지하도상가: 부산광역시 중구 중앙대로 29번길 8 (중앙동1가),중구,35.097282,129.02728,https://www.visitbusan.net/uploadImgs/files/cntnts/20250728122343276_ttiel,,
busan-A-00205,AttractionService:2551:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,황령산봉수전망대,부산광역시 부산진구 전포동 산50-18,부산진구,35.157204,129.08163,https://www.visitbusan.net/uploadImgs/files/cntnts/20250826175032196_ttiel,,
busan-A-00206,AttractionService:2566:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,1934 기차 동래역,부산 동래구 낙민로 28 구 동래역사,동래구,35.19779,129.09004,https://www.visitbusan.net/uploadImgs/files/cntnts/20250926164016872_ttiel,,
busan-A-00207,AttractionService:2587:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,대항 어항동 방파제 등대,부산 강서구 대항동 393-3,강서구,35.011753,128.82515,https://www.visitbusan.net/uploadImgs/files/cntnts/20251020162135473_ttiel,,
busan-A-00208,AttractionService:2588:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,충무동 해안시장,부산 서구 해안새벽시장길 7,서구,35.095985,129.0255,https://www.visitbusan.net/uploadImgs/files/cntnts/20251020171326961_ttiel,,
busan-A-00209,AttractionService:2594:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,초량 이바구길,부산 동구 초량동 865-48,동구,35.11814,129.03362,https://www.visitbusan.net/uploadImgs/files/cntnts/20251024154312500_ttiel,,
busan-A-00210,AttractionService:2598:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,고려제강기념관,부산 수영구 구락로141번길 63,수영구,35.177723,129.11348,https://www.visitbusan.net/uploadImgs/files/cntnts/20251029154155656_ttiel,,
busan-A-00211,AttractionService:2612:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,회동수원지,부산 금정구 오륜동 352-3,금정구,35.245823,129.11913,https://www.visitbusan.net/uploadImgs/files/cntnts/20251121173217035_ttiel,,
busan-A-00212,AttractionService:2678:ko,busan_confirmed,attraction,AttractionService,5,5,ko|en|ja|zhs|zht,,리틀 프린스 하우스,부산광역시 사하구 감내1로 200(구 감내어울터),사하구,35.09775,129.00851,https://www.visitbusan.net/uploadImgs/files/cntnts/20260311171309981_ttiel,,
busan-A-00213,AttractionService:2753:ko,busan_unlinked,attraction,AttractionService,1,1,ko,,지그재그아트센터,부산 해운대구 달맞이길 30 엘시티 상가 포디움동 1001호,해운대구,35.161175,129.16803,https://www.visitbusan.net/uploadImgs/files/cntnts/20260609143205137_ttiel,,
busan-E-00001,FestivalService:71:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산바다축제(한,영, 중간,중번,일)",,수영구,35.151604,129.11713,https://www.visitbusan.net/uploadImgs/files/cntnts/20191213191711585_ttiel,다대포 해수욕장 일원,2025. 8. 1. ~ 8. 3.
busan-E-00002,FestivalService:253:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"수국축제(한,영,중간,중번,일)",부산광역시 영도구 전망로 119,영도구,35.05602,129.08812,https://www.visitbusan.net/uploadImgs/files/cntnts/20191222160520749_ttiel,"태종대, 태종사",2025. 7. 5.(토) ~ 7. 13.(일)
busan-E-00003,FestivalService:329:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"센텀맥주축제(한,영,중간,중번,일)",부산광역시 해운대구 수영강변대로 120,해운대구,35.170998,129.12697,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227114742493_ttiel,센텀맥주축제,2026. 05. 22. ~ 05. 31.
busan-E-00004,FestivalService:330:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"금정산성축제(한,영,중간,중번,일)",부산광역시 금정구 산성로 501-2,금정구,35.23809,129.08815,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227115551778_ttiel,금정산성축제,2026. 10. 16. ~ 10. 18.
busan-E-00005,FestivalService:331:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"낙동강구포나루축제(한,영,중간,중번,일)",부산광역시 북구 화명생태공원 연꽃단지 일원,북구,35.22585,129.00346,https://www.visitbusan.net/uploadImgs/files/cntnts/20191227120157384_ttiel,낙동강구포나루축제,2025. 9. 26.(금) ~ 2025. 9. 28.(일)
busan-E-00006,FestivalService:395:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산불꽃축제(한, 영, 중간, 중번, 일)",부산광역시 수영구 광안해변로 219,수영구,35.152725,129.11848,https://www.visitbusan.net/uploadImgs/files/cntnts/20241022165920388_ttiel,부산불꽃축제,2025.11.15.(토)매년 11월
busan-E-00007,FestivalService:403:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"삼광사 연등축제(한,영,중간,중번,일)",부산광역시 부산진구 초읍천로43번길 77,부산진구,35.175694,129.04338,https://www.visitbusan.net/uploadImgs/files/cntnts/20230503134701548_ttiel,삼광사 연등축제,2026. 5. 15. ~  5. 24. 점등시간 매일 저녁 7시~새벽 1시
busan-E-00008,FestivalService:405:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"해운대모래축제(한,영,중간,중번,일)","해운대해수욕장, 해운대광장(구남로) 일원",해운대구,35.158497,129.15985,https://www.visitbusan.net/uploadImgs/files/cntnts/20250512112542346_ttiel,해운대모래축제,2025.5.16.(금) ~ 5.19.(월) 모래조각전 6.8.(일)까지 전시
busan-E-00009,FestivalService:406:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산항축제(한,영,중간,중번,일)",부산 동구 이순신대로 164,동구,35.114414,129.0464,https://www.visitbusan.net/uploadImgs/files/cntnts/20260422164844354_ttiel,,2026. 6. 19.(금) ~ 6. 20.(토)
busan-E-00010,FestivalService:407:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"동래읍성 역사축제(한, 영, 중간, 중번, 일)",부산광역시 동래구 문화로 80,동래구,35.21127,129.09091,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230193142955_ttiel,동래읍성 역사축제,2025.10.24. (금) ~ 2025.10.26. (일)
busan-E-00011,FestivalService:411:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산자갈치축제(한,영,중간,중번,일)",부산광역시 중구 자갈치해안로 52,중구,35.096703,129.03058,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230200521249_ttiel,부산자갈치축제,2025. 10. 23. ~ 10. 06.
busan-E-00012,FestivalService:414:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"차이나타운특구 문화축제(한,영,중간,중번,일)",부산광역시 동구 대영로243번길 43,동구,35.11431,129.03809,https://www.visitbusan.net/uploadImgs/files/cntnts/20191230202600804_ttiel,부산차이나타운특구 문화축제,2025. 10. 17 ~ 10. 19.
busan-E-00013,FestivalService:427:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산바다미술제(한,영,중간,중번,일)",부산 사하구 다대동,기장군,35.258884,129.23155,https://www.visitbusan.net/uploadImgs/files/cntnts/20231024143140221_ttiel,일광해수욕장,2025. 9. 27.(토) ~ 2025. 11. 2.(일)
busan-E-00014,FestivalService:440:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"해운대 빛축제(한,영,중간,중번,일)",부산광역시 해운대구 해운대해변로 264,해운대구,35.15849,129.15987,https://www.visitbusan.net/uploadImgs/files/cntnts/20221227165437336_ttiel,"해운대해수욕장, 해운대광장(구남로), 해운대시장, 온천길 일원",2025년 11월 29일 ~ 2026년 1월 18일 점등시간 : 18:00~23:00
busan-E-00015,FestivalService:441:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"기장미역다시마축제(한, 영, 중간, 중번, 일)",부산광역시 기장군 일광읍 이동항 일원,기장군,35.271782,129.2447,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231114635471_ttiel,기장미역다시마축제,2026.04.17.~04.19.
busan-E-00016,FestivalService:442:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"광안리어방축제(한,영,중간,중번,일)",부산광역시 수영구 광안해변로 219,수영구,35.153156,129.11893,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231174925322_ttiel,광안리해변 및 수영사적공원 일원,2026. 06. 12. ~ 06. 14.
busan-E-00017,FestivalService:443:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"기장멸치축제(한, 영, 중간, 중번, 일)",부산광역시 기장군 기장읍 대변항 일원,기장군,35.223377,129.23056,https://www.visitbusan.net/uploadImgs/files/cntnts/20191231175726016_ttiel,기장멸치축제,2026. 04. 24. ~ 04. 26.
busan-E-00018,FestivalService:449:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"광복로 겨울빛 트리축제(한,영,중간,중번,일)",부산광역시 중구 광복로 58-2,중구,35.09927,129.03131,https://www.visitbusan.net/uploadImgs/files/cntnts/20221227174139947_ttiel,,2025.12.05(금) ~ 2026.02.22(일)
busan-E-00019,FestivalService:470:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산국제록페스티벌(한,영, 중간,중번,일)",부산광역시 사상구 삼락동 29-46 삼락생태공원,사상구,35.168747,128.97238,https://www.visitbusan.net/uploadImgs/files/cntnts/20230913151940386_ttiel,부산국제록페스티벌,2025. 9. 26.(금) ~ 2025. 9. 28.(일)
busan-E-00020,FestivalService:497:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"대저토마토축제(한, 영, 중간, 중번, 일)",부산광역시 강서구 체육공원로 43(강서체육공원),강서구,35.20922,128.97174,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102115239175_ttiel,강서체육공원,2026. 3. 21. ~ 3. 22.
busan-E-00021,FestivalService:499:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"낙동강 정원 벚꽃축제(한,영,중간,중번,일)","낙동제방 벚꽃길 일원, 르네시떼 야외무대",사상구,35.16549,128.97609,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102120811862_ttiel,낙동강 정원 벚꽃축제,2026. 03. 27. ~ 04. 12.
busan-E-00022,FestivalService:500:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"사상강변축제(한,영,중간,중번,일)",부산광역시 사상구 삼락생태공원,사상구,35.168854,128.97198,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102124932671_ttiel,삼락생태공원 문화마당,2025년 9월 20일(토) ~ 9월 21일(일)
busan-E-00023,FestivalService:502:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"해운대달맞이온천축제(한,영,중간,중번,일)",부산광역시 해운대구 해운대해변로 264,해운대구,35.1588,129.16136,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102125938297_ttiel,해운대달맞이온천축제,2025.2.12매년 정월대보름
busan-E-00024,FestivalService:503:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"해운대북극곰축제(한,영,중간,중번,일)",부산광역시 해운대구 해운대해변로 264,해운대구,35.158566,129.1598,https://www.visitbusan.net/uploadImgs/files/cntnts/20200102133625014_ttiel,해운대해수욕장,2026. 01. 17. ~ 01. 18.
busan-E-00025,FestivalService:523:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"조선통신사축제(한,영,중간,중번,일)","북항친수공원, APEC하우스, 용호별빛공원, 범어사",중구,35.10072,129.03273,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110115509318_ttiel,조선통신사축제,2025.4.25.(금) ~ 4.27.(일)
busan-E-00026,FestivalService:524:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산국제영화제(한, 영, 중간, 중번, 일)",부산광역시 해운대구 수영강변대로 120(영화의 전당),해운대구,35.171078,129.12697,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110131702589_ttiel,부산국제영화제,2025. 09. 17. (수) ~ 2025. 09. 26. (금)
busan-E-00027,FestivalService:531:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"감천문화마을골목축제(한,영,중간,중번,일)",부산광역시 사하구 감내2로 203,사하구,35.095776,129.00931,https://www.visitbusan.net/uploadImgs/files/cntnts/20200110160422867_ttiel,감천문화마을 골목축제,2025. 10. 24. ~ 10. 25.
busan-E-00028,FestivalService:807:ko,festival_manual_review,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산푸드필름페스타(한, 영)",부산광역시 해운대구 수영강변대로 120,해운대구,35.17107,129.12698,https://www.visitbusan.net/uploadImgs/files/cntnts/20200701210502556_ttiel,부산푸드필름페스타,2026. 06. 26.(금) ~ 06. 28.(일)
busan-E-00029,FestivalService:1432:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산연등회(한,영,중간,중번,일)",송상현광장 부산광역시 부산진구 중앙대로 지하 818 부산시민공원 부산광역시 부산진구 시민공원로 73,부산진구,35.166367,129.06589,https://www.visitbusan.net/uploadImgs/files/cntnts/20230517141710433_ttiel,"송상현광장, 부산시민공원",2026. 05. 01 ~ 05. 17.
busan-E-00030,FestivalService:1694:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"부산수제맥주마스터스챌린지(한,영,중간,중번,일)",부산 해운대구 수영강변대로 120,해운대구,35.171036,129.1269,https://www.visitbusan.net/uploadImgs/files/cntnts/20230821115632607_ttiel,BEXCO 야외광장 일원,2025. 9. 20.(토) ~ 2025. 9. 24.(수)2025. 9. 20.(토) ~ 2025. 9. 24.(수)
busan-E-00031,FestivalService:1698:ko,festival_unlinked,festival,FestivalService,1,1,ko,,"나이트레이스 인 부산(한, 영, 중간, 중번, 일)",부산광역시 수영구 남천동,수영구,35.136974,129.11887,https://www.visitbusan.net/uploadImgs/files/cntnts/20230908145725673_ttiel,광안대교,2025년 8월 2일 (토)
busan-E-00032,FestivalService:1705:ko,festival_manual_review,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"별바다부산 나이트페스타(한)//영,중간,중번,일","부산광역시 중구, 북구, 사하구, 해운대구 일대",사하구,35.048126,128.96556,https://www.visitbusan.net/uploadImgs/files/cntnts/20240819181215659_ttiel,,2025.07. ~ 2025.10.
busan-E-00033,FestivalService:1807:ko,festival_unlinked,festival,FestivalService,1,1,ko,,부산국제마케팅광고제(한),"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",해운대구,35.1691,129.13634,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416114016931_ttiel,,2025. 8. 27 ~ 8.29. / 상시운영
busan-E-00034,FestivalService:1897:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,부산국제어린이청소년영화제,부산광역시 해운대구 수영강변대로 120 (영화의전당),해운대구,35.171078,129.12706,https://www.visitbusan.net/uploadImgs/files/cntnts/20240625105125182_ttiel,영화의 전당,2025.7.8.(화) ~ 7.19.(토)
busan-E-00035,FestivalService:1961:ko,festival_unlinked,festival,FestivalService,1,1,ko,,2024 용두산 썸머 비치,부산 중구 용두산길 37-30,중구,35.10096,129.03246,https://www.visitbusan.net/uploadImgs/files/cntnts/20240801113323229_ttiel,용두산공원,"2024. 7. 27.(토) ~ 9. 21.(토), 매주 토요일 16:00 ~ 20:00"
busan-E-00036,FestivalService:2136:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,"서면 빛 축제(한,영,중간,중번,일)",부산 진구 부전동 서면 1번가 일원 (중앙대로 691번 길 및 서면로 일원),부산진구,35.15347,129.05841,https://www.visitbusan.net/uploadImgs/files/cntnts/20241021182231021_ttiel,,2024.10.02.수~2025.01.10.금
busan-E-00037,FestivalService:2368:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,2026 원아시아페스티벌(BOF),,해운대구,35.169167,129.13625,https://www.visitbusan.net/uploadImgs/files/cntnts/20250430144313591_ttiel,,Big CONCERT: 2026. 6. 27.(토) ~ 6. 28.(일) 13:00~21:00 PARK CONCERT: 6. 20(토) 18:00
busan-E-00038,FestivalService:2373:ko,festival_unlinked,festival,FestivalService,1,1,ko,,택슐랭,,중구,35.115173,129.04025,https://www.visitbusan.net/uploadImgs/files/cntnts/20250513184648656_ttiel,"부산역, 부산근현대역사관, 충무동 새벽시장, 유라리광장",2025. 5. 16.(금) ~ 5. 18.(일)
busan-E-00039,FestivalService:2383:ko,festival_confirmed,festival,FestivalService,5,5,ko|en|ja|zhs|zht,,부산콘서트홀 개관 페스티벌,부산광역시 진구 동평로250(연지동) 부산콘서트홀,부산진구,35.169422,129.0544,https://www.visitbusan.net/uploadImgs/files/cntnts/20250520203304478_ttiel,부산콘서트홀,2025. 6. 21.(토) ~ 6. 28.(토)
busan-E-00040,FestivalService:2730:ko,festival_confirmed,festival,FestivalService,2,2,ko|en,,김해공항 Welcome to Busan 환대 행사,부산광역시 강서구 공항진입로 108,강서구,35.172325,128.94685,https://www.visitbusan.net/uploadImgs/files/cntnts/20260601150158169_ttiel,김해공항 국제선 1층 도착장 GATE 1 앞,
busan-F-00001,FoodService:70:ko,busan_confirmed,food,FoodService,5,5,ko|en|ja|zhs|zht,,만드리곤드레밥,강서구 공항앞길 85번길 13,강서구,35.177387,128.95245,https://www.visitbusan.net/uploadImgs/files/cntnts/20191209162810545_ttiel,,
