candidate_id,restaurant_name,image_url,http_status,mime_type,file_size_bytes,width,height,technical_status,visual_inspection_status,final_recommendation,decision_reason
busan-F-00095,다옴 서면 삼정타워점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110833421_ttiel,200,image/jpeg,98772,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 98772B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00096,당감밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_ttiel,200,image/jpeg,76544,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 76544B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00097,버거샵 서면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_ttiel,200,image/jpeg,92291,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 92291B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00098,소수인,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523160110075_ttiel,200,image/jpeg,109489,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 109489B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00099,양평칼국수 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_ttiel,200,image/jpeg,128271,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 128271B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00100,영진돼지국밥 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417165519984_ttiel,200,image/jpeg,93790,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 93790B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00101,신흥반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_ttiel,200,image/jpeg,105564,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 105564B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00102,동원숯불갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913141552746_ttiel,200,image/jpeg,150605,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 150605B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00103,도날드,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141930357_ttiel,200,image/jpeg,116811,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 116811B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00104,영도우,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152113856_ttiel,200,image/jpeg,134754,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 134754B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00105,함흥보쌈사계절냉면,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913152733413_ttiel,200,image/jpeg,66971,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 66971B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00106,원산면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419110909568_ttiel,200,image/jpeg,68495,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 68495B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00107,개미집신도시점,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913153737388_ttiel,200,image/jpeg,107627,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 107627B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00108,오리한상 명지본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510145207922_ttiel,200,image/jpeg,120867,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 120867B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00109,만포밀면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510161651267_ttiel,200,image/jpeg,116885,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 116885B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00110,맛사랑채,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510170244967_ttiel,200,image/jpeg,162585,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 162585B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00111,우정까망촌돼지,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510173949671_ttiel,200,image/jpeg,164757,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 164757B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00112,금랑횟집 광안리본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220510180602206_ttiel,200,image/jpeg,147095,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 147095B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00113,난파센,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511104527053_ttiel,200,image/jpeg,76510,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 76510B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00114,화국반점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602160354975_ttiel,200,image/jpeg,49252,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 49252B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00115,로얄경양식&스테이크 광안점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511111431528_ttiel,200,image/jpeg,142786,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 142786B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00116,본참치,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095246698_ttiel,200,image/jpeg,115668,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 115668B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00117,무궁화,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113221248_ttiel,200,image/jpeg,89950,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 89950B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00118,어가초밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511113442878_ttiel,200,image/jpeg,166542,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 166542B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00119,배꼽시계,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511115114884_ttiel,200,image/jpeg,96953,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96953B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00120,사랑도횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511131104127_ttiel,200,image/jpeg,120564,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 120564B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00121,삼송초밥 부산남포본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419104310358_ttiel,200,image/jpeg,68713,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 68713B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00122,솔리보,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511132220417_ttiel,200,image/jpeg,111819,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 111819B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00123,부산족발,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608133922872_ttiel,200,image/jpeg,62227,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 62227B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00124,포에버얌 부산기장점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511133523476_ttiel,200,image/jpeg,102158,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 102158B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00125,물레방아 즉석구이,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511134126759_ttiel,200,image/jpeg,177238,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 177238B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00126,양귀빈 식당 3호점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135001245_ttiel,200,image/jpeg,140732,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 140732B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00127,고민끝에여기,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511135506636_ttiel,200,image/jpeg,92209,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 92209B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00128,명송초밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140134038_ttiel,200,image/jpeg,110051,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 110051B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00129,다께,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511140420748_ttiel,200,image/jpeg,102275,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 102275B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00130,남포삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141051338_ttiel,200,image/jpeg,60265,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 60265B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00131,지에이비148,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141322616_ttiel,200,image/jpeg,163392,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 163392B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00132,대수정,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511141556325_ttiel,200,image/jpeg,86054,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 86054B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00133,목장원,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142211660_ttiel,200,image/jpeg,60959,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 60959B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00134,톤쇼우 광안점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511142349184_ttiel,200,image/jpeg,87360,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 87360B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00135,그라치에,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418141051840_ttiel,200,image/jpeg,68585,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 68585B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00136,동촌황정순수육전골,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511153102499_ttiel,200,image/jpeg,152057,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 152057B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00137,소우닭계,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511154322467_ttiel,200,image/jpeg,168702,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 168702B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00138,양지추어탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511160051644_ttiel,200,image/jpeg,96735,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96735B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00139,초량통닭,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511163126270_ttiel,200,image/jpeg,137686,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 137686B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00140,홍성방 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173708292_ttiel,200,image/jpeg,74740,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 74740B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00141,먹음직 온천천점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511173540705_ttiel,200,image/jpeg,84327,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 84327B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00142,미미루,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417100446762_ttiel,200,image/jpeg,133870,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 133870B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00143,밀보스79,https://www.visitbusan.net/uploadImgs/files/cntnts/20220511175416697_ttiel,200,image/jpeg,157504,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 157504B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00144,세연정,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512093357835_ttiel,200,image/jpeg,195283,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 195283B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00145,조방낙지마당,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512094717830_ttiel,200,image/jpeg,150403,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 150403B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00146,초록담미역국,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608101144664_ttiel,200,image/jpeg,69333,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 69333B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00147,타이빈,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515170015997_ttiel,200,image/jpeg,100263,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 100263B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00148,경찰서옆초밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512104118922_ttiel,200,image/jpeg,84836,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 84836B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00149,동백아가씨1961 서면점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512105240390_ttiel,200,image/jpeg,136768,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 136768B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00150,장어촌,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602134652545_ttiel,200,image/jpeg,121477,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 121477B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00151,전통음식점 원양,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512113115093_ttiel,200,image/jpeg,133796,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 133796B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00152,구공탄,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512114353372_ttiel,200,image/jpeg,132298,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 132298B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00153,금용만두,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417154726545_ttiel,200,image/jpeg,143500,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 143500B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00154,웅천집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512131313725_ttiel,200,image/jpeg,160829,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 160829B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00155,평양집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512143357001_ttiel,200,image/jpeg,125112,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 125112B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00156,대왕불맛,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512145041261_ttiel,200,image/jpeg,170152,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 170152B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00157,전골그집 주례본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512155859812_ttiel,200,image/jpeg,81020,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 81020B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00158,함양본가어탕국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512164338161_ttiel,200,image/jpeg,130434,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 130434B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00159,오공떵번,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512165954952_ttiel,200,image/jpeg,122414,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 122414B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00160,우연횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512175424144_ttiel,200,image/jpeg,106375,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 106375B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00161,마파람해물찜해물탕 구서본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230523140214260_ttiel,200,image/jpeg,189285,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 189285B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00162,청해수산,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418144242123_ttiel,200,image/jpeg,129654,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 129654B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00163,궁중해물탕 조씨집 대연본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230524163636778_ttiel,200,image/jpeg,134865,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 134865B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00164,까치횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230524164757051_ttiel,200,image/jpeg,97554,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 97554B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00165,미청식당,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525150604270_ttiel,200,image/jpeg,88372,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 88372B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00166,피아크 카페&베이커리,https://www.visitbusan.net/uploadImgs/files/cntnts/20250529162311917_ttiel,200,image/jpeg,22201,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 22201B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00167,큐제,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531124838775_ttiel,200,image/jpeg,110491,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 110491B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00168,커피스가모 인 서면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531125707807_ttiel,200,image/jpeg,48223,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 48223B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00169,칠암사계,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143959104_ttiel,200,image/jpeg,96653,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 96653B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00170,초량온당,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416173526207_ttiel,200,image/jpeg,72177,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 72177B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00171,원조 바다집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419111526831_ttiel,200,image/jpeg,89504,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 89504B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00172,이흥용과자점 부산대직영점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416104103550_ttiel,200,image/jpeg,126900,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 126900B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00173,소문난원조조방낙지본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601144332074_ttiel,200,image/jpeg,75825,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 75825B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00174,오대양횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601145535123_ttiel,200,image/jpeg,90165,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 90165B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00175,오륙도낙지 범일본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601150706501_ttiel,200,image/jpeg,47732,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 47732B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00176,일미아구찜,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143826363_ttiel,200,image/jpeg,85501,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 85501B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00177,제주복국,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418144007166_ttiel,200,image/jpeg,111254,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 111254B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00178,1966정원 천성항점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601155348503_ttiel,200,image/jpeg,81366,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 81366B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00179,용호동할매팥빙수단팥죽 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601183719085_ttiel,200,image/jpeg,62253,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 62253B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00180,올드머그,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419175034497_ttiel,200,image/jpeg,79344,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 79344B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00181,아데초이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601205022576_ttiel,200,image/jpeg,98541,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 98541B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00182,빌라빌레쿨라,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601205653276_ttiel,200,image/jpeg,75856,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 75856B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00183,브리타니,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601210303799_ttiel,200,image/jpeg,56387,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 56387B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00184,브레이크인커피,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601210950063_ttiel,200,image/jpeg,85201,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 85201B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00185,bread365,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601211556571_ttiel,200,image/jpeg,76031,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 76031B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00186,보리종파티세리 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601212247424_ttiel,200,image/jpeg,113014,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 113014B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00187,바우노바,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095023870_ttiel,200,image/jpeg,55039,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 55039B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00188,부산대 포맨티코 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416103220485_ttiel,200,image/jpeg,158686,1200,544,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 158686B + 1200×544px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00189,명란브랜드연구소,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602135143501_ttiel,200,image/jpeg,39665,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 39665B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
busan-F-00190,육화목,https://www.visitbusan.net/uploadImgs/files/cntnts/20230602135638172_ttiel,200,image/jpeg,131329,1200,545,valid,not_inspected,use_candidate,"HTTP 200 + JPEG 확인 + 131329B + 1200×545px. 시각 검수 미실시, URL·포맷 기술 확인만 완료."
