candidate_id,title_ko,category,image_status_21g,image_status_21h_rev2,status_changed,rights_status
busan-F-00017,배비장보쌈구서본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00018,장수장 꼬리곰탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00019,거대갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00020,금수복국 해운대본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00021,다온 한정식,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00022,동백섬횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00023,르꽁비브,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00024,파니니브런치본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00025,문스시,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00026,할매재첩국집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00027,예이제,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00028,합천일류돼지국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00029,원조석대추어탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00030,웨이브온커피,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00031,대티물꽁,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00032,원조18번완당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00033,할매복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00034,젠스시,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00035,신창국밥 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00036,옛날오막집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00037,평안도족발,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00038,한우숯불양곱창,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00039,쌍둥이돼지국밥 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00040,국이네낙지볶음,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00041,베지나랑,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00042,광안리신라횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00043,이층집 564-9,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00044,초원복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00045,석화한정식,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00046,내당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00047,봉식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00048,신발원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00049,초량1941,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00050,60년 전통 할매국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00051,함경면옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00052,김유순대구뽈찜,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00053,백산키친,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00054,왔다식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00055,영변횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00056,방코,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00057,구포촌국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00058,얼크니손칼국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00059,탐복,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00060,곤국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00061,다이닝센 부산본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00062,오륙도 가원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00063,해남식당 부산용호동W스퀘어점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00064,범일빈대떡,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00065,금강만두,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00066,석화정,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00067,에테르,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00068,디저트시네마,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00069,북경,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00070,연산낙지해물탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00071,옻바다전복삼계탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00072,팔미초밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00073,다리집 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00074,남촌,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00075,북경의자전거,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00076,광안리 언양불고기 부산집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00077,식당 3선 덕천점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00078,함경면옥 덕천점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00079,홍옥당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00080,디에이블 송도점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00081,몽실종가돼지국밥 감천문화마을 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00082,식당 토성동,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00083,청죽,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00084,편의방,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00085,동원장수촌,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00086,포항가자미물회국수말이전문점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00087,괘법쭈꾸미전문점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00088,삼진어묵 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00089,광명집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00090,명지첫집 국제신도시본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00091,명품외식 육면정,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00092,호포갈비 문현점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00093,평산옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00094,공감식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00095,다옴 서면 삼정타워점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00096,당감밀면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00097,버거샵 서면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00098,소수인,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00099,양평칼국수 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00100,영진돼지국밥 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00101,신흥반점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00102,동원숯불갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00103,도날드,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00104,영도우,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00105,함흥보쌈사계절냉면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00106,원산면옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00107,개미집신도시점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00108,오리한상 명지본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00109,만포밀면옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00110,맛사랑채,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00111,우정까망촌돼지,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00112,금랑횟집 광안리본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00113,난파센,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00114,화국반점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00115,로얄경양식&스테이크 광안점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00116,본참치,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00117,무궁화,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00118,어가초밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00119,배꼽시계,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00120,사랑도횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00121,삼송초밥 부산남포본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00122,솔리보,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00123,부산족발,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00124,포에버얌 부산기장점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00125,물레방아 즉석구이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00126,양귀빈 식당 3호점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00127,고민끝에여기,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00128,명송초밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00129,다께,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00130,남포삼계탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00131,지에이비148,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00132,대수정,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00133,목장원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00134,톤쇼우 광안점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00135,그라치에,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00136,동촌황정순수육전골,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00137,소우닭계,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00138,양지추어탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00139,초량통닭,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00140,홍성방 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00141,먹음직 온천천점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00142,미미루,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00143,밀보스79,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00144,세연정,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00145,조방낙지마당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00146,초록담미역국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00147,타이빈,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00148,경찰서옆초밥집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00149,동백아가씨1961 서면점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00150,장어촌,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00151,전통음식점 원양,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00152,구공탄,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00153,금용만두,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00154,웅천집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00155,평양집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00156,대왕불맛,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00157,전골그집 주례본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00158,함양본가어탕국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00159,오공떵번,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00160,우연횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00161,마파람해물찜해물탕 구서본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00162,청해수산,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00163,궁중해물탕 조씨집 대연본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00164,까치횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00165,미청식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00166,피아크 카페&베이커리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00167,큐제,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00168,커피스가모 인 서면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00169,칠암사계,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00170,초량온당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00171,원조 바다집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00172,이흥용과자점 부산대직영점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00173,소문난원조조방낙지본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00174,오대양횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00175,오륙도낙지 범일본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00176,일미아구찜,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00177,제주복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00178,1966정원 천성항점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00179,용호동할매팥빙수단팥죽 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00180,올드머그,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00181,아데초이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00182,빌라빌레쿨라,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00183,브리타니,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00184,브레이크인커피,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00185,bread365,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00186,보리종파티세리 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00187,바우노바,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00188,부산대 포맨티코 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00189,명란브랜드연구소,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00190,육화목,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00191,어밤부,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00192,우토피아,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00193,우봉,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00194,굿모닝홍콩,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00195,버거인뉴욕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00196,반핀 서면전포점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00197,복성반점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00198,쉐프리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00199,부우사안,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00200,스톤스트리트,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00201,산동완탕교자관,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00202,삼형제오리 부산1호점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00203,동광동 석기시대 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00204,음주양식당 오스테리아 어부,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00205,칸웨이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00206,고옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00207,글라스앤보틀,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00208,앙탄,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00209,교토돈부리 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00210,나가하마만게츠,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00211,노는바다,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00212,동경밥상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00213,슌,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00214,스시미르네 본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00215,스시심 타카이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00216,야스마루 쇼쿠도,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00217,중앙모밀,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00218,킹콩스시,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00219,타이가 텐푸라,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00220,톤쇼우 부산대점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00221,삼성밀면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00222,부산약콩밀면 이기대본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00223,면채움,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00224,대연밀면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00225,합천국밥집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00226,정짓간 돼지국밥 & 막국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00227,우리돼지국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00228,수복돼지국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00229,부광돼지국밥전문점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00230,행복을 짓는 수향촌밥상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00231,해물왕창칼국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00232,할매재첩국부산본점,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00233,동래할매파전,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00234,박해윤통영해물밥상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00235,원조꼬리곰집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00236,하동재첩국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00237,하기연진주냉면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00238,장안집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00239,이가네칼국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00240,이가네떡볶이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00241,우성삼계탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00242,몽뜰,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00243,조광심민속왕순대,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00244,할매집회국수,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00245,나탄약선요리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00246,부다면옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00247,본 고갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00248,88돼지갈비,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00249,돌솥밥집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00250,맹여사육전육회,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00251,은하갈비,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00252,합천국밥집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00253,기장손칼국수,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00254,쌍둥이돼지국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00255,삼오불고기,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00256,언양불고기부산집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00257,은해갈치,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00258,동백섬횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00259,새총횟집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00260,초필살돼지구이,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00261,거대숯불구이,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00262,부다면옥,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00263,아저씨대구탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00264,영남돼지,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00265,무진장횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00266,탐복,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00267,미미루,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00268,부우사안,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00269,산동완탕교자관,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00270,동경밥상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00271,모즈,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00272,쇼진,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00273,스시시안,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00274,스시이루카,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00275,야키토리해공,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00276,제로베이스,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00277,떼떼오네,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00278,라꽁띠,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00279,리오네,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00280,쉐프리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00281,음주양식당오스테리아어부,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00282,이재모피자,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00283,레땅,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00284,라이옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00285,달타이,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00286,알로이타이레스토랑,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00287,카파도키아,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00288,거북선횟집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00289,고스락,restaurant,image_missing,image_missing,no,N/A
busan-F-00290,규우정,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00291,금랑횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00292,뉼리,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00293,맥퀸즈라운지,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00294,목장원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00295,오륙도가원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00296,이레옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00297,칠성횟집,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00298,남풍,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00299,랩24바이쿠무다,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00300,르도헤,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00301,마이클어반팜테이블,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00302,모리,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00303,무궁화,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00304,사까에,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00305,셔블,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00306,아쁘앙,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00307,아오모리,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00308,율링,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00309,차오란,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00310,팔레드신,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00311,팔레트,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00312,하레마,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00313,60년전통할매국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00314,개금밀면,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00315,구포촌국수,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00316,금수복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00317,금용,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00318,기장곰장어,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00319,동래할매파전,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00320,물꽁식당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00321,박옥희할매집원조복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00322,배종관동래삼계탕,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00323,백구당,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00324,부산명물횟집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00325,비엔씨,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00326,새진주식당,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00327,서울깍두기,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00328,송정3대국밥,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00329,신발원,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00330,신창국밥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00331,신흥관,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00332,옛날오막집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00333,원조할매낙지,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00334,초원복국,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00335,평산옥,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00336,할매재첩국,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00337,해운대소문난암소갈비집,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00338,레망파티쓰리,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00339,머그디저트랩,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00340,무슈뱅상,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00341,보느파티쓰 리,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00342,브레드365,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00343,브리앙,restaurant,image_partial,image_sufficient,yes,operational_assumed
busan-F-00344,옵스,restaurant,source_exhausted,source_exhausted,no,N/A
busan-F-00345,모모스커피,restaurant,image_partial,image_sufficient,yes,operational_assumed
