candidate_id,title_ko,category,image_url,image_source_domain,prior_vb_rights_class,rights_status,classification_method,rights_basis,blocked_reason,review_reason
busan-E-00036,"서면 빛 축제(한,영,중간,중번,일)",event,https://www.visitbusan.net/uploadImgs/files/cntnts/20241021182231021_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-E-00037,2026 원아시아페스티벌(BOF),event,https://www.visitbusan.net/uploadImgs/files/cntnts/20250430144313591_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-E-00038,택슐랭,event,https://www.visitbusan.net/uploadImgs/files/cntnts/20250513184648656_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-E-00039,부산콘서트홀 개관 페스티벌,event,https://www.visitbusan.net/uploadImgs/files/cntnts/20250520203304478_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-E-00040,김해공항 Welcome to Busan 환대 행사,event,https://www.visitbusan.net/uploadImgs/files/cntnts/20260601150158169_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00001,만드리곤드레밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191209162810545_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00002,만호갈미샤브샤브,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515120924874_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00003,민물가든,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217101816206_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00004,부흥식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142402873_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00005,사미헌,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417140858880_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00006,원조할매집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143908074_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00007,가야할매밀면,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191217201857896_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00008,국제밀면본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418134454110_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00009,할매가야밀면,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605153300303_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00010,거인통닭,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419092440105_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00011,김해식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525160402713_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00012,물꽁식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419094840707_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00013,부산명물횟집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419101804650_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00014,부산꼼장어맛집 성일집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419100256721_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00015,이재모피자 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113018528_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00016,모모스커피,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515123503040_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00017,배비장보쌈구서본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608145054469_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00018,장수장 꼬리곰탕,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170754019_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00019,거대갈비,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419125908808_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00020,금수복국 해운대본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419130448560_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00021,다온 한정식,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219100305084_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00022,동백섬횟집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419134206865_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00023,르꽁비브,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219101750249_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00024,파니니브런치본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531123640913_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00025,문스시,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818130348030_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00026,할매재첩국집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608100341246_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00027,예이제,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419174000260_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00028,합천일류돼지국밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605170838962_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00029,원조석대추어탕,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219104936271_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00030,웨이브온커피,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416143124508_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00031,대티물꽁,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163511863_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00032,원조18번완당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090456625_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00033,할매복국,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219134018171_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00034,젠스시,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240422090815838_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00035,신창국밥 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173744613_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00036,옛날오막집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418090136482_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00037,평안도족발,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219141936064_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00038,한우숯불양곱창,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819165333332_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00039,쌍둥이돼지국밥 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607155733028_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00040,국이네낙지볶음,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418103113463_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00041,베지나랑,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608142501309_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00042,광안리신라횟집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230523145317638_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00043,이층집 564-9,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191219153031872_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00044,초원복국,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416153630841_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00045,석화한정식,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20220513092736141_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00046,내당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417092928274_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00047,봉식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417103325942_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00048,신발원,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20191220111654951_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00049,초량1941,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601112526719_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00050,60년 전통 할매국밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171620563_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00051,함경면옥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20220512102852754_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00052,김유순대구뽈찜,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230525155402064_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00053,백산키친,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416172624208_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00054,왔다식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418143145988_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00055,영변횟집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818134302422_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00056,방코,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415163345618_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00057,구포촌국수,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240415175213819_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00058,얼크니손칼국수,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819144753937_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00059,탐복,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416144911943_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00060,곤국,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819150211450_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00061,다이닝센 부산본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820090928003_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00062,오륙도 가원,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230603134954264_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00063,해남식당 부산용호동W스퀘어점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818153601185_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00064,범일빈대떡,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515155412591_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00065,금강만두,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607173727769_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00066,석화정,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608114815119_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00067,에테르,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418142653242_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00068,디저트시네마,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418140108273_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00069,북경,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819172514790_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00070,연산낙지해물탕,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819103408604_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00071,옻바다전복삼계탕,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819105118416_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00072,팔미초밥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819110257649_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00073,다리집 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819112147736_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00074,남촌,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417155301384_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00075,북경의자전거,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091146813_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00076,광안리 언양불고기 부산집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418102343022_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00077,식당 3선 덕천점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819154140644_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00078,함경면옥 덕천점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200820091029413_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00079,홍옥당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230531122205481_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00080,디에이블 송도점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819132345743_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00081,몽실종가돼지국밥 감천문화마을 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417173451717_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00082,식당 토성동,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819133843312_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00083,청죽,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819134238418_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00084,편의방,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418091306849_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00085,동원장수촌,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607132213312_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00086,포항가자미물회국수말이전문점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819143114772_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00087,괘법쭈꾸미전문점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20200819161305335_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00088,삼진어묵 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415134915004_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00089,광명집,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250515142651174_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00090,명지첫집 국제신도시본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607165446819_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00091,명품외식 육면정,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913100010495_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00092,호포갈비 문현점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20230601215049360_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00093,평산옥,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913104329974_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00094,공감식당,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110103549_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00095,다옴 서면 삼정타워점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913110833421_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00096,당감밀면,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913111405621_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00097,버거샵 서면,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913112340644_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00098,소수인,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20250523160110075_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00099,양평칼국수 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913114940489_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00100,영진돼지국밥 본점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417165519984_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
busan-F-00101,신흥반점,restaurant,https://www.visitbusan.net/uploadImgs/files/cntnts/20210913133410983_ttiel,www.visitbusan.net,rights_unknown,operational_assumed,operational_policy,"공식 관광 원천 일반 홍보 이미지, 이미지 수준 명시적 제한 미확인",,
